p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32
8.60657978057861,8.23661327362061,10.7005529403687,8.97611522674561,7.0104079246521,7.4550838470459,7.34150266647339,2.97605538368225,4.56900453567505,10.826117515564,1.49056911468506,7.41122245788574,9.58095169067383,5.9290943145752,5.1572265625,9.7679443359375,7.18090057373047,9.12094020843506,3.41831421852112,7.07766819000244,8.3818998336792,7.72417497634888,3.58616018295288,2.23282241821289,8.08023452758789,6.31701803207397,11.8620910644531,11.3550033569336,5.53255653381348,5.94695854187012,10.001163482666,5.24149179458618
9.17491626739502,9.0492057800293,11.3490076065063,9.59614849090576,7.52441596984863,8.23946189880371,7.87773275375366,3.28675222396851,4.97400331497192,11.5870151519775,1.61388564109802,8.07881450653076,10.1353416442871,6.42786264419556,5.53475046157837,10.3886661529541,7.85277509689331,9.76926136016846,3.7701210975647,7.61196136474609,9.01321792602539,8.22210121154785,3.9068922996521,2.40916776657104,8.85874176025391,6.9997091293335,12.4752511978149,12.0915260314941,6.10497665405273,6.51699161529541,10.529369354248,5.77320623397827
9.7257776260376,9.82880020141602,11.9756536483765,10.1880989074707,8.02601146697998,8.99654960632324,8.38384246826172,3.59183549880981,5.37163782119751,12.2945737838745,1.73545897006989,8.72642612457275,10.6745834350586,6.90100145339966,5.89715337753296,10.9715557098389,8.50486755371094,10.3835783004761,4.1129674911499,8.11715888977051,9.61118602752686,8.70272445678711,4.21656560897827,2.57290410995483,9.60790920257568,7.66272068023682,13.0520849227905,12.7989540100098,6.65668439865112,7.06840896606445,11.0395288467407,6.28658008575439
10.2609300613403,10.577184677124,12.5812406539917,10.7568073272705,8.51601314544678,9.72729682922363,8.86565685272217,3.89186787605286,5.76204872131348,12.9578151702881,1.85580205917358,9.35480690002441,11.1991596221924,7.35195302963257,6.24681806564331,11.524393081665,9.13776016235352,10.969934463501,4.44715070724487,8.59493160247803,10.1815843582153,9.16925239562988,4.51706171035767,2.72588968276978,10.3295249938965,8.30662059783936,13.6005058288574,13.4784374237061,7.18842887878418,7.60181856155396,11.5322580337524,6.78224802017212
10.7814121246338,11.2958850860596,13.1664800643921,11.3054332733154,8.99491500854492,10.4326200485229,9.32744884490967,4.18723201751709,6.14536905288696,13.5835390090942,1.97521674633026,9.96458721160889,11.7094888687134,7.78336429595947,6.58528470993042,12.0525560379028,9.75201797485352,11.532525062561,4.77292108535767,9.046799659729,10.728590965271,9.62359142303467,4.80976915359497,2.86969804763794,11.0250082015991,8.93195915222168,14.1254901885986,14.1310796737671,7.70093250274658,8.11780834197998,12.0081539154053,7.26082134246826
11.2879095077515,11.9862499237061,13.7320556640625,11.8360929489136,9.46306610107422,11.1134033203125,9.77236652374268,4.47819471359253,6.52172803878784,14.1769075393677,2.09388089179993,10.556342124939,12.2059631347656,8.19729042053223,6.91358089447021,12.559796333313,10.3481893539429,12.0743026733398,5.09050464630127,9.47417831420898,11.2552556991577,10.0669078826904,5.09571599960327,3.00566148757935,11.6955471038818,9.53927135467529,14.6302347183228,14.7579402923584,8.19489097595215,8.61694717407227,12.4677896499634,7.72288942337036
11.780933380127,12.6495018005371,14.2786293029785,12.3502502441406,9.92075061798096,11.7705011367798,10.2027416229248,4.76494646072388,6.89125204086304,14.7418766021729,2.2118992805481,11.1306133270264,12.6889610290527,8.59534645080566,7.23242044448853,13.0487642288208,10.9268074035645,12.5973863601685,5.40011405944824,9.87839889526367,11.7638301849365,10.4999513626099,5.37566757202148,3.1349081993103,12.3421792984009,10.1290769577026,15.1168594360352,15.3600387573242,8.67097663879395,9.09978580474854,12.9117221832275,8.16902160644531
12.2609071731567,13.2867708206177,14.8068389892578,12.8489627838135,10.368221282959,12.4047374725342,10.6203136444092,5.04762935638428,7.25406503677368,15.2815103530884,2.32933473587036,11.6879205703735,13.1588478088379,8.9788179397583,7.54232454299927,13.5213632583618,11.4883890151978,13.1033306121826,5.70195198059082,10.2607173919678,12.2559995651245,10.9232320785522,5.65019750595093,3.25839328765869,12.9658432006836,10.7018804550171,15.5868282318115,15.9383525848389,9.12983512878418,9.56685638427734,13.3404874801636,8.59976768493652
12.7282085418701,13.8991136550903,15.3173017501831,13.3330326080322,10.8057136535645,13.0169076919556,11.0263891220093,5.32635307312012,7.61028909683228,15.7982139587402,2.44622468948364,12.2287673950195,13.6159801483154,9.34874439239502,7.84369468688965,13.9789886474609,12.0334358215332,13.5933103561401,5.99621534347534,10.6223211288452,12.7330493927002,11.3371248245239,5.91973972320557,3.37692594528198,13.5674057006836,11.2581720352173,16.0412044525146,16.4938220977783,9.57209014892578,10.0186738967896,13.7546033859253,9.01565837860107
13.1831855773926,14.487530708313,15.8106136322021,13.8030996322632,11.2334537506104,13.6077795028687,11.4219627380371,5.60120725631714,7.96004390716553,16.2939033508301,2.56259202957153,12.7536392211914,14.0607042312622,9.70598030090332,8.1368579864502,14.4226922988892,12.5624351501465,14.0682411193848,6.28309440612793,10.9643325805664,13.1959791183472,11.7419242858887,6.18462562561035,3.49119162559509,14.1476793289185,11.7984285354614,16.4808025360107,17.0273494720459,9.99834251403809,10.4557361602783,14.1545715332031,9.41720581054688
13.6261711120605,15.0529718399048,16.2873516082764,14.2596988677979,11.6516609191895,14.1780939102173,11.8078012466431,5.8722677230835,8.30344676971436,16.7701282501221,2.67845106124878,13.2630090713501,14.4933567047119,10.0512399673462,8.42209339141846,14.8532876968384,13.0758581161499,14.5288610458374,6.56277465820312,11.2878141403198,13.6455850601196,12.1378793716431,6.44511127471924,3.60177040100098,14.7074356079102,12.3231115341187,16.9062824249268,17.5398006439209,10.4091711044312,10.8785247802734,14.5408744812012,9.80490493774414
14.05748462677,15.5963439941406,16.7480716705322,14.7032957077026,12.0605478286743,14.7285661697388,12.1845045089722,6.13960027694702,8.6406135559082,17.2281665802002,2.79381084442139,13.7573347091675,14.9142656326294,10.3851318359375,8.69964981079102,15.271427154541,13.574164390564,14.9757871627808,6.83543729782104,11.5937690734863,14.08251953125,12.5252113342285,6.7013988494873,3.7091543674469,15.2474117279053,12.8326692581177,17.3182067871094,18.0320091247559,10.8051347732544,11.2875061035156,14.9139795303345,10.1792335510254
14.4774351119995,16.1185131072998,17.1933116912842,15.1343097686768,12.4603223800659,15.2598857879639,12.5525512695312,6.40326595306396,8.97165679931641,17.6690921783447,2.90867781639099,14.237060546875,15.3237495422363,10.7081851959229,8.96975326538086,15.6776494979858,14.0577983856201,15.4095506668091,7.10125827789307,11.8831472396851,14.5073270797729,12.9041242599487,6.95365047454834,3.81375980377197,15.7683115005493,13.3275384902954,17.7170734405518,18.5047740936279,11.1867704391479,11.6831312179565,15.2743368148804,10.5406522750854
14.8863220214844,16.6203117370605,17.6235942840576,15.553129196167,12.8511877059937,15.7727203369141,12.9123306274414,6.66332054138184,9.29668807983398,18.0938243865967,3.0230565071106,14.7026176452637,15.7221183776855,11.0208654403687,9.23261737823486,16.072416305542,14.527193069458,15.8306217193604,7.36040925979614,12.1568460464478,14.9204788208008,13.2748098373413,7.20199775695801,3.91594004631042,16.2708129882812,13.8081426620483,18.1033344268799,18.9588642120361,11.5545969009399,12.0658369064331,15.6223831176758,10.8896064758301
15.2844381332397,17.1025352478027,18.0394191741943,15.9601182937622,13.2333431243896,16.2677116394043,13.2641668319702,6.91981744766235,9.61581707000732,18.5031623840332,3.13695025444031,15.1544246673584,16.1096744537354,11.3235902786255,9.48844337463379,16.4561309814453,14.9827671051025,16.2394275665283,7.6130576133728,12.4157161712646,15.3223876953125,13.637451171875,7.44655132293701,4.01599407196045,16.7555694580078,14.2748928070068,18.4774131774902,19.3950157165527,11.9091138839722,12.4360437393188,15.9585380554199,11.226526260376
15.6720676422119,17.5659484863281,18.4412727355957,16.3556232452393,13.6069822311401,16.7454814910889,13.6083354949951,7.17280769348145,9.92915058135986,18.8978157043457,3.25036191940308,15.5928869247437,16.4867095947266,11.6167392730713,9.73742485046387,16.829158782959,15.4249277114868,16.6363639831543,7.85936641693115,12.6605606079102,15.7134265899658,13.9922256469727,7.68740558624268,4.11417579650879,17.2232074737549,14.7281885147095,18.8397064208984,19.8139381408691,12.2508029937744,12.7941608428955,16.2832088470459,11.5518264770508
16.0494861602783,18.011287689209,18.8296241760254,16.7399749755859,13.9722948074341,17.2066287994385,13.9450769424438,7.42234086990356,10.2367935180664,19.2784214019775,3.36329412460327,16.0184001922607,16.8535118103027,11.9006624221802,9.9797477722168,17.1918354034424,15.8540687561035,17.0217990875244,8.09949493408203,12.8921384811401,16.093936920166,14.3393058776855,7.92464351654053,4.21070003509521,17.6743335723877,15.1684169769287,19.1905956268311,20.2163124084473,12.5801277160645,13.1405830383301,16.5967864990234,11.8659076690674
16.4169635772705,18.4392566680908,19.2049293518066,17.1134929656982,14.3294668197632,17.6517333984375,14.274603843689,7.66846513748169,10.5388498306274,19.6455612182617,3.47574901580811,16.4313449859619,17.2103576660156,12.1756839752197,10.2155914306641,17.5444717407227,16.2705745697021,17.3960838317871,8.33359813690186,13.1111698150635,16.4642333984375,14.6788597106934,8.15833854675293,4.30574941635132,18.1095294952393,15.5959558486938,19.530445098877,20.6027908325195,12.897536277771,13.4756917953491,16.8996505737305,12.1691570281982
16.7747592926025,18.8505344390869,19.5676231384277,17.4764842987061,14.6786794662476,18.0813503265381,14.5971097946167,7.91122817993164,10.8354206085205,19.9997730255127,3.58772897720337,16.8320941925049,17.5575160980225,12.4421081542969,10.4451293945312,17.8873653411865,16.6748180389404,17.7595520019531,8.56182765960693,13.3183336257935,16.824613571167,15.0110511779785,8.38855838775635,4.39947891235352,18.5293598175049,16.0111694335938,19.8596038818359,20.9740028381348,13.2034597396851,13.7998571395874,17.1921672821045,12.4619483947754
17.1231307983398,19.2457714080811,19.9181327819824,17.8292484283447,15.0201101303101,18.496021270752,14.9127721786499,8.15067577362061,11.1266050338745,20.3415546417236,3.69923615455627,17.2210063934326,17.8952522277832,12.7002229690552,10.668532371521,18.2207946777344,17.0671577453613,18.1125240325928,8.78433036804199,13.5142726898193,17.1753597259521,15.3360395431519,8.61536407470703,4.49201965332031,18.9343662261963,16.4144153594971,20.1784114837646,21.3305511474609,13.4983139038086,14.1134357452393,17.4746894836426,12.7446413040161
17.4623260498047,19.6255931854248,20.2568645477295,18.1720733642578,15.353931427002,18.8962650299072,15.2217559814453,8.38685417175293,11.412501335144,20.6713752746582,3.81027245521545,17.5984325408936,18.2238216400146,12.9503021240234,10.8859634399414,18.5450286865234,17.4479465484619,18.4553070068359,9.00125026702881,13.699595451355,17.5167407989502,15.6539812088013,8.8388147354126,4.58348369598389,19.3250732421875,16.8060359954834,20.4871940612793,21.6730155944824,13.7824983596802,14.4167737960815,17.7475605010986,13.0175848007202
17.7925853729248,19.9906024932861,20.5842151641846,18.505241394043,15.6803140640259,19.2825832366943,15.5242176055908,8.61980724334717,11.6932058334351,20.9896755218506,3.92083978652954,17.9647121429443,18.5434722900391,13.1926050186157,11.097583770752,18.8603286743164,17.8175239562988,18.7881984710693,9.21272659301758,13.8748779296875,17.8490161895752,15.9650287628174,9.05896472930908,4.67396593093872,19.7019844055176,17.1863689422607,20.7862682342529,22.0019512176514,14.0564002990723,14.7102060317993,18.0111083984375,13.2811155319214
18.1141471862793,20.3413753509521,20.9005680084229,18.8290233612061,15.9994230270386,19.655460357666,15.8203048706055,8.84957981109619,11.9688129425049,21.2968769073486,4.03094053268433,18.3201732635498,18.8544445037842,13.4273815155029,11.3035478591919,19.1669425964355,18.1762180328369,19.1114864349365,9.41889667510986,14.0406627655029,18.1724338531494,16.2693328857422,9.27586650848389,4.76354694366455,20.0655879974365,17.5557384490967,21.0759391784668,22.3178939819336,14.3203907012939,14.9940557479858,18.2656517028809,13.5355577468872
18.4272365570068,20.678466796875,21.2062931060791,19.143684387207,16.3114204406738,20.0153656005859,16.1101608276367,9.07621479034424,12.2394142150879,21.5933780670166,4.14057636260986,18.6651363372803,19.1569766998291,13.6548709869385,11.5040073394775,19.4651107788086,18.5243511199951,19.4254493713379,9.61989402770996,14.1974658966064,18.4872341156006,16.5670394897461,9.4895715713501,4.85229539871216,20.416353225708,17.9144592285156,21.356502532959,22.6213550567627,14.5748291015625,15.2686357498169,18.5114974975586,13.7812242507935
18.7320804595947,21.0024127960205,21.501745223999,19.4494819641113,16.6164646148682,20.3627490997314,16.3939208984375,9.29975605010986,12.5051012039185,21.8795623779297,4.24974918365479,18.9999103546143,19.4512977600098,13.8753042221069,11.6991090774536,19.755069732666,18.8622341156006,19.7303581237793,9.81584739685059,14.3457727432251,18.7936477661133,16.8582897186279,9.70012950897217,4.94026947021484,20.7547340393066,18.2628402709961,21.6282444000244,22.9128284454346,14.8200607299805,15.5342483520508,18.7489452362061,14.0184183120728
19.0288925170898,21.3137245178223,21.7872714996338,19.7466659545898,16.9147129058838,20.6980457305908,16.6717185974121,9.52024459838867,12.7659635543823,22.1557960510254,4.35846138000488,19.3247966766357,19.7376289367676,14.0889024734497,11.8889961242676,20.0370445251465,19.1901683807373,20.0264739990234,10.0068845748901,14.4860439300537,19.0919017791748,17.1432266235352,9.90758800506592,5.02751970291138,21.0811672210693,18.6011791229248,21.8914432525635,23.1927890777588,15.0564193725586,15.791187286377,18.9782810211182,14.2474327087402
19.3178863525391,21.6128940582275,22.0632038116455,20.0354785919189,17.2063140869141,21.0216770172119,16.9436817169189,9.7377233505249,13.0220880508423,22.4224281311035,4.46671438217163,19.6400871276855,20.0161876678467,14.2958812713623,12.0738077163696,20.31125831604,19.5084476470947,20.3140506744385,10.1931276321411,14.6187152862549,19.3822135925293,17.4219856262207,10.1119937896729,5.11408805847168,21.3960742950439,18.9297637939453,22.1463680267334,23.46169090271,15.2842254638672,16.0397357940674,19.1997814178467,14.4685487747192
19.5992679595947,21.9003963470459,22.3298664093018,20.3161563873291,17.4914169311523,21.3340492248535,17.2099342346191,9.95223236083984,13.2735614776611,22.6797962188721,4.57451057434082,19.94606590271,20.2871856689453,14.4964456558228,12.253680229187,20.5779228210449,19.8173561096191,20.593334197998,10.3746976852417,14.7441987991333,19.6647968292236,17.6947002410889,10.3133916854858,5.20001125335693,21.6998615264893,19.2488765716553,22.3932781219482,23.7199687957764,15.5037879943848,16.2801666259766,19.4137134552002,14.6820392608643
19.8732376098633,22.176685333252,22.5875682830811,20.5889282226562,17.7701663970947,21.6355533599854,17.4705982208252,10.1638126373291,13.5204677581787,22.9282264709473,4.68185138702393,20.2430076599121,20.5508289337158,14.6907968521118,12.4287452697754,20.8372478485107,20.1171684265137,20.8645648956299,10.5517120361328,14.8628835678101,19.9398574829102,17.9615020751953,10.5118274688721,5.28532075881958,21.9929237365723,19.5587902069092,22.6324253082275,23.9680461883545,15.7154064178467,16.5127449035645,19.6203365325928,14.8881664276123
20.1399917602539,22.4421977996826,22.836612701416,20.8540172576904,18.04270362854,21.9265670776367,17.7257919311523,10.372504234314,13.7628898620605,23.1680297851562,4.78873920440674,20.5311794281006,20.807315826416,14.8791284561157,12.5991315841675,21.0894336700439,20.4081535339355,21.1279735565186,10.7242841720581,14.9751377105713,20.2075977325439,18.2225189208984,10.7073450088501,5.37004280090332,22.2756385803223,19.8597717285156,22.8640537261963,24.2063236236572,15.9193668365479,16.7377281188965,19.8199005126953,15.0871849060059
20.3997192382812,22.6973552703857,23.0772895812988,21.1116390228271,18.3091678619385,22.2074565887451,17.9756298065186,10.5783462524414,14.0009098052979,23.3995094299316,4.89517593383789,20.8108386993408,21.0568389892578,15.0616264343262,12.7649641036987,21.3346786499023,20.6905708312988,21.3837871551514,10.8925266265869,15.0813093185425,20.4682102203369,18.477876663208,10.8999881744385,5.45420074462891,22.5483703613281,20.1520767211914,23.088399887085,24.435188293457,16.1159477233887,16.9553642272949,20.0126457214355,15.2793397903442
