p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32
9.136018753,5.5651021,8.095984459,9.689204216,6.371408463,6.194054127,10.36541748,8.547134399,8.790742874,8.444162369,4.583391666,5.398179531,9.386188507,7.858699799,19.8575592,12.19888496,11.24887943,5.778328896,9.837179184,7.7891469,7.173223972,9.530688286,8.162140846,5.369465351,9.890508652,8.080952644,8.821408272,7.37883234,10.86034393,6.026062489,6.860881805,12.40511608
9.702803612,5.987416744,8.636440277,10.27276993,6.756032944,6.66447401,11.04713249,9.13116169,9.380919456,9.071931839,4.910188675,5.781083107,10.00688076,8.474854469,20.8724575,13.05805969,12.0370245,6.209798336,10.53333092,7.789195538,7.173335075,10.08026409,8.771683693,5.778422832,10.58215523,8.69383812,8.821421623,7.948398113,10.86037445,6.408280849,7.356896877,13.27815151
10.25300694,6.402368546,9.161946297,10.83810806,7.134392262,7.125452518,11.70425701,9.693986893,9.951769829,9.681415558,5.232078552,6.158027172,10.60334015,9.073862076,21.78580093,13.87434864,12.78829575,6.633582115,11.20512009,7.789233685,7.173424721,10.60111046,9.36127758,6.180589676,11.239995,9.284526825,8.821433067,8.503620148,10.86039925,6.782652855,7.842229843,14.10769272
10.78752995,6.810121536,9.67356205,11.38642788,7.50659132,7.577254772,12.33808994,10.23687363,10.50432205,10.27314854,5.549435139,6.529104233,11.17651272,9.656200409,22.60774994,14.64989185,13.50444317,7.049816608,11.85340023,7.789264679,7.173499107,11.09748936,9.931575775,6.576078415,11.86568069,9.853822708,8.82144165,9.044861794,10.86042023,7.149868488,8.317111015,14.89590549
11.30704117,7.21081686,10.17203999,11.91860104,7.872731686,8.020100594,12.9496851,10.76082516,11.0393858,10.84764767,5.862494946,6.894405842,11.72730732,10.22233295,23.34745216,15.38672256,14.18712044,7.458636761,12.47899342,7.789289474,7.173558712,11.57275009,10.48320961,6.965000629,12.46078396,10.40250111,8.82144928,9.572475433,10.86043644,7.510369778,8.781764984,15.64484978
11.81208038,7.60458374,10.65794945,12.43530369,8.232912064,8.454184532,13.53994751,11.26668167,11.55763817,11.40541649,6.171414375,7.254022121,12.25659847,10.77271175,24.01313591,16.08677292,14.83789539,7.860174179,13.08269405,7.789309502,7.173607826,12.02953434,11.01679039,7.347465038,13.0267992,10.93130779,8.821455002,10.08680534,10.86045074,7.86445713,9.236412048,16.35648155
12.30311298,7.991544247,11.13174534,12.93709755,8.587229729,8.879687309,14.10969067,11.75517654,12.05967808,11.94694138,6.476305008,7.608041286,12.76522541,11.30777359,24.61220932,16.75188065,15.45826244,8.254559517,13.66526794,7.78932476,7.173647404,12.46993637,11.53290844,7.72357893,13.56514835,11.44096279,8.821460724,10.58818531,10.86046124,8.212347031,9.681268692,17.03265953
12.78056145,8.371817589,11.59381199,13.42447662,8.935779572,9.296783447,14.65966606,12.22696972,12.54605103,12.47269535,6.777251244,7.956550598,13.25399494,11.82794571,25.15133667,17.38378906,16.04964256,8.641919136,14.22745419,7.789338112,7.173679829,12.89562702,12.03213596,8.093447685,14.07718372,11.93215942,8.821464539,11.07694149,10.86047077,8.554206848,10.11654472,17.67515182
13.24481964,8.745520592,12.04448986,13.89788914,9.278656006,9.705640793,15.19058037,12.6826725,13.01726818,12.98313808,7.074322701,8.299635887,13.72368145,12.33364296,25.63651657,17.98415565,16.61338997,9.022378922,14.76996708,7.789347649,7.173706532,13.3079443,12.51502514,8.457174301,14.56419182,12.40556717,8.8214674,11.55339146,10.86047745,8.890174866,10.54244709,18.28563499
13.69626045,9.112766266,12.4840889,14.35775566,9.615950584,10.10642338,15.70310688,13.12285709,13.47381496,13.47871494,7.367579937,8.637381554,14.17503071,12.82526684,26.07314682,18.55455399,17.15079689,9.396060944,15.29349422,7.789356232,7.173727512,13.70797157,12.98211098,8.814862251,15.02739525,12.86182976,8.821470261,12.01784515,10.86048412,9.220373154,10.95917702,18.86570358
14.13524437,9.473666191,12.91289902,14.80447483,9.947755814,10.49929047,16.19788742,13.54806614,13.91615391,13.95985985,7.657077789,8.969869614,14.60875893,13.30321026,26.46608543,19.09647942,17.66309166,9.763086319,15.79870033,7.789361954,7.173745155,14.09659195,13.43391132,9.166610718,15.46795845,13.30156803,8.821472168,12.4706049,10.86048889,9.544911385,11.36693287,19.41687202
14.56211662,9.82833004,13.33119583,15.23842907,10.27415943,10.88439941,16.67554092,13.95881748,14.34473228,14.42699242,7.942867756,9.297183037,15.0255537,13.76785278,26.81970406,19.61135483,18.15145111,10.12357426,16.28622627,7.789367199,7.173758984,14.47453308,13.8709259,9.512518883,15.88698769,13.72537994,8.821474075,12.91196442,10.86049366,9.863893509,11.76590729,19.94058228
14.97721291,10.17686558,13.73924351,15.65998554,10.59525013,11.26190281,17.13666153,14.35560799,14.75997925,14.88052082,8.224999428,9.619401932,15.42607594,14.21956539,27.13793945,20.10053062,18.61699104,10.47764015,16.75669098,7.789371014,7.173770905,14.84240246,14.29363823,9.852683067,16.28553581,14.13384342,8.821475029,13.34221172,10.86049652,10.17741871,12.15629005,20.4382019
15.38085938,10.51937962,14.13729668,16.06950188,10.91111374,11.63195133,17.58182335,14.73891544,15.1623106,15.32084084,8.503520966,9.936606407,15.81096172,14.65870762,27.42432976,20.56528854,19.06077957,10.8253994,17.21069145,7.789373875,7.173780441,15.20071125,14.70251656,10.18719959,16.66460228,14.5275135,8.821476936,13.76162624,10.86049938,10.48558235,12.53826523,20.91102982
15.7733717,10.85597515,14.52560234,16.4673214,11.22183609,11.99469185,18.01157761,15.10919952,15.55212975,15.74833775,8.778479576,10.24887371,16.18082047,15.08562946,27.68206215,21.00684738,19.48383141,11.16696358,17.64880562,7.789376736,7.173788548,15.54989624,15.09801388,10.51616096,17.02514076,14.90692616,8.82147789,14.17047977,10.86050129,10.78847694,12.91201401,21.36030006
16.15505791,11.18675518,14.90440083,16.85377884,11.52750111,12.35026836,18.42646027,15.46690369,15.92982483,16.16338539,9.049920082,10.55628109,16.53623962,15.50067043,27.91400528,21.4263649,19.88711739,11.50244331,18.07158661,7.789378643,7.173794746,15.89033699,15.48056793,10.83966064,17.36805725,15.27259731,8.821478844,14.56903934,10.8605032,11.08619404,13.27771473,21.78718948
16.5262146,11.51181984,15.27392483,17.22920036,11.82818985,12.69882298,18.82698441,15.81245613,16.29577446,16.56634521,9.317889214,10.85890388,16.87778282,15.90416145,28.12273979,21.82494164,20.27155876,11.83194733,18.4795723,7.789380074,7.173799515,16.22236633,15.85060215,11.15778828,17.69421196,15.6250248,8.821479797,14.95756435,10.86050415,11.37882233,13.63553905,22.19281006
16.88713455,11.83126736,15.63440323,17.59390068,12.12398434,13.04049397,19.21364784,16.14627075,16.65034294,16.95756912,9.582429886,11.15681648,17.20599174,16.29642487,28.31058693,22.20362282,20.63803673,12.15558147,18.87328148,7.789381027,7.173803806,16.54627991,16.20852661,11.47063351,18.00442505,15.96468925,8.821479797,15.33630657,10.86050606,11.66644859,13.98565769,22.57822227
17.23810005,12.14519596,15.98605633,17.94818497,12.41496372,13.37541771,19.58692932,16.46874619,16.99388504,17.33740044,9.843586922,11.45009232,17.5213871,16.67777061,28.47963715,22.56340218,20.98739243,12.47345066,19.25321198,7.789382458,7.173807144,16.86234283,16.55473709,11.77828407,18.29947472,16.29205132,8.821480751,15.705513,10.86050701,11.94915867,14.32823658,22.94443321
17.57938385,12.45370007,16.32910156,18.29235268,12.70120716,13.70372677,19.94729233,16.78026772,17.32674408,17.70616913,10.10140324,11.73880386,17.82446861,17.04850578,28.63177109,22.90522385,21.32042313,12.78565788,19.61984634,7.789382935,7.173809528,17.17079926,16.88961792,12.08082676,18.58010292,16.6075573,8.821480751,16.06542397,10.86050797,12.22703743,14.66343784,23.29240036
17.91125488,12.75687313,16.66374969,18.62669182,12.98279095,14.02555275,20.29518509,17.08120728,17.64925194,18.06419945,10.3559227,12.0230217,18.11571693,17.4089241,28.76868248,23.22998238,21.63789368,13.09230328,19.97364998,7.789383888,7.173811913,17.47187424,17.21353912,12.37834549,18.84701347,16.91163826,8.821481705,16.41627312,10.86050797,12.50016689,14.99141979,23.62303162
18.23397255,13.05480862,16.99020576,18.95148277,13.25979137,14.34102345,20.63103867,17.37192345,17.96172905,18.41180229,10.60718632,12.30281639,18.39559364,17.75931168,28.89189339,23.53853035,21.94053078,13.39348602,20.31507301,7.789383888,7.173813343,17.76577568,17.52685928,12.67092419,19.10087776,17.20470619,8.821481705,16.75828743,10.86050892,12.76862812,15.31233883,23.93719101
18.54778862,13.34759617,17.30867004,19.26699829,13.53228283,14.65026379,20.95526886,17.65276527,18.26448822,18.74928093,10.85523605,12.57825565,18.66454506,18.09994888,29.00277519,23.83167648,22.22902679,13.68930435,20.64454842,7.789385319,7.17381525,18.05269814,17.82992554,12.95864487,19.34233475,17.48715973,8.821482658,17.09169006,10.86050892,13.03250122,15.62634659,24.2356987
18.85294914,13.63532448,17.61933899,19.57350349,13.80033875,14.9533968,21.26827812,17.92406654,18.55783272,19.07693291,11.10011292,12.84940815,18.92299461,18.43110657,29.10256195,24.11018944,22.50404358,13.97985268,20.9624939,7.789385319,7.173816204,18.33282661,18.12307358,13.24158859,19.57198906,17.75938416,8.821482658,17.41669846,10.86050987,13.2918644,15.93359184,24.51933479
19.14969254,13.91808128,17.92240334,19.87125587,14.0640316,15.25054359,21.57045555,18.18615341,18.84205437,19.39504242,11.34185791,13.11634064,19.17135429,18.75304794,29.19236374,24.37480164,22.76621056,14.26522541,21.2693119,7.789385796,7.173817158,18.60633659,18.40662766,13.51983356,19.79041862,18.0217495,8.821482658,17.73352432,10.86050987,13.54679489,16.2342205,24.78884125
19.4382515,14.19595242,18.2180481,20.16050529,14.32343197,15.54182243,21.86217499,18.43933678,19.11743736,19.70388794,11.58051014,13.37911892,19.41001892,19.0660305,29.27318001,24.62620544,23.01612663,14.54551506,21.56539345,7.789385796,7.173818111,18.87339592,18.68090248,13.79345894,19.99817085,18.27461243,8.821482658,18.04237366,10.86051083,13.79736805,16.52837563,25.04491997
19.71885109,14.46902275,18.50645638,20.44149399,14.57860947,15.82734871,22.14379883,18.68391991,19.38425636,20.0037384,11.81611061,13.63780689,19.63936424,19.37030411,29.34590912,24.8650589,23.25436592,14.82081127,21.85111237,7.789385796,7.173818588,19.13416481,18.94620132,14.06254101,20.19576836,18.51831818,8.821482658,18.34344673,10.86051083,14.04365826,16.81619644,25.28824043
19.99171066,14.73737431,18.78780556,20.71445847,14.82963371,16.10723686,22.41567802,18.92019653,19.6427784,20.29485703,12.04869747,13.89246845,19.85975647,19.66610909,29.41135979,25.09199142,23.48147392,15.09120369,22.12683296,7.789385796,7.173819542,19.38879967,19.20281792,14.32715511,20.38370895,18.75319672,8.821482658,18.6369381,10.86051178,14.2857399,17.09781837,25.5194397
20.25704384,15.0010891,19.0622673,20.97962761,15.07657146,16.38159752,22.67814827,19.14844704,19.89326096,20.57749748,12.27830887,14.14316654,20.07154465,19.95368385,29.47026253,25.30759621,23.69796944,15.35678005,22.39290428,7.789385796,7.173819542,19.63744926,19.45103455,14.58737564,20.56246185,18.97956848,8.821482658,18.92304039,10.86051178,14.52368355,17.37337494,25.73912048
20.51505852,15.26024723,19.33000946,21.23722458,15.31949043,16.6505394,22.93153381,19.36894417,20.1359539,20.85190582,12.5049839,14.38996315,20.27506447,20.23325539,29.52326965,25.51243782,23.90435028,15.61762524,22.64966393,7.789385796,7.173819542,19.88025856,19.69112778,14.84327507,20.7324791,19.19774246,8.821482658,19.20193863,10.86051178,14.75756073,17.64299774,25.9478569
20.76595688,15.51492786,19.59119797,21.4874649,15.55845451,16.91417122,23.17615128,19.58195114,20.37109947,21.11832237,12.72875881,14.63291836,20.47063828,20.50504684,29.57097435,25.70705414,24.10108757,15.87382412,22.89743805,7.789385796,7.173819542,20.11736679,19.92336464,15.09492493,20.89418602,19.4080143,8.821482658,19.47381592,10.86051178,14.98744106,17.90681267,26.14619446
21.00993538,15.76520824,19.84599304,21.7305603,15.79352951,17.17259598,23.41230392,19.78772354,20.59893227,21.37697983,12.94967175,14.87209225,20.65857697,20.76927376,29.61390495,25.89195633,24.28863335,16.12545967,23.13654137,7.789385796,7.173819542,20.34891129,20.14800072,15.34239674,21.04798889,19.61067009,8.821482658,19.73884773,10.86051178,15.21339226,18.16494751,26.33465004
21.24718475,16.01116371,20.09455109,21.96671295,16.02477837,17.42591667,23.64028358,19.98650551,20.81967926,21.62810516,13.16775894,15.10754395,20.83917809,21.02614784,29.65254021,26.06762886,24.46741486,16.372612,23.36727715,7.789385796,7.173819542,20.57502365,20.36528587,15.58575916,21.19427299,19.80598831,8.821482658,19.99720573,10.86051178,15.43548107,18.41752243,26.51371765
21.47789001,16.25287056,20.33702469,22.19612122,16.25226212,17.67423439,23.86037254,20.17853546,21.03356171,21.87191772,13.38305664,15.33933067,21.01272774,21.27587318,29.68730927,26.23453331,24.63784409,16.61536217,23.58993912,7.789385796,7.173819542,20.79583359,20.57546043,15.82508087,21.33340645,19.99423218,8.821482658,20.24905777,10.86051178,15.65377426,18.66465759,26.68386269
21.70223236,16.49040031,20.57356262,22.41897964,16.4760437,17.91764832,24.07284546,20.36404228,21.24079323,22.10862923,13.59560108,15.56750965,21.17950058,21.51865005,29.71859741,26.39310646,24.80031013,16.85378838,23.80480957,7.789385796,7.173819542,21.01146698,20.77875519,16.06042862,21.4657402,20.17565727,8.821482658,20.49456978,10.86051178,15.86833668,18.90647125,26.84553146
21.92038536,16.72382545,20.80430984,22.63547325,16.69618225,18.15625572,24.27796555,20.54324722,21.44157982,22.33844757,13.8054266,15.79213715,21.33976364,21.7546711,29.7467556,26.54376411,24.95518494,17.08796692,24.01215935,7.789385796,7.173819542,21.2220459,20.97539711,16.29186821,21.59160614,20.35051155,8.821482658,20.73390007,10.86051178,16.07923317,19.14307785,26.99914551
22.13252258,16.95321846,21.02940941,22.84578514,16.91273689,18.39015198,24.47598648,20.71636581,21.63612175,22.56157303,14.01256847,16.01326942,21.49376869,21.98412323,29.77209663,26.68690109,25.10282326,17.31797409,24.21225357,7.789385796,7.173819542,21.4276886,21.16560364,16.5194664,21.71131897,20.51903343,8.821482658,20.96720505,10.86051178,16.28652382,19.37458801,27.14510727
22.33880806,17.17864609,21.24899864,23.05009079,17.12576675,18.61942863,24.66715431,20.88360405,21.82461357,22.77820015,14.21706009,16.23095894,21.64176178,22.20719147,29.79490089,26.82289314,25.2435627,17.54388428,24.40534592,7.789385796,7.173819542,21.62851143,21.34958649,16.74328423,21.82518005,20.6814518,8.821482658,21.19463539,10.86051178,16.49027252,19.60111237,27.28379631
22.53940392,17.40017891,21.46321297,23.24856186,17.33532906,18.84417725,24.85170746,21.04516029,22.00724411,22.98851776,14.41893673,16.445261,21.78397751,22.42405128,29.81542397,26.95209694,25.3777256,17.76576996,24.59168053,7.789385796,7.173819542,21.82462883,21.52754784,16.96338654,21.9334774,20.8379879,8.821482658,21.41633987,10.86051178,16.69053841,19.82275963,27.41557693
22.73446655,17.61788559,21.67218399,23.44136429,17.54148102,19.06448746,25.02987289,21.2012291,22.18419456,23.19271088,14.61823082,16.65622711,21.92064095,22.63487625,29.83389282,27.07485199,25.50562096,17.98370361,24.77149391,7.789385796,7.173819542,22.01615143,21.69968414,17.17983437,22.03647995,20.98885536,8.821482658,21.63246155,10.86051178,16.88738251,20.0396328,27.54079247
22.92414856,17.83182907,21.87603951,23.62866211,17.74427605,19.28044701,25.20187378,21.35199738,22.35564232,23.39095688,14.81497574,16.86391068,22.05196762,22.83983421,29.85051346,27.19148064,25.62753868,18.19775391,24.94501495,7.789385796,7.173819542,22.20318604,21.86618805,17.39268684,22.13444901,21.13426018,8.821482658,21.84314156,10.86051178,17.08086205,20.25183487,27.65976906
